user_id, local_clustering_coefficient, eigenvector_centrality, degree_centrality, closeness_centrality, betweenness_centrality, community_id, champion
<id-number>,1,0.000315207,0.000483247,0.305597192,0,1,0
<id-number>,1,0.000476712,0.000483247,0.302654593,0,1,0
<id-number>,1,0.001507179,0.000322165,0.350583757,0,1,0
<id-number>,1,0.001726239,0.000322165,0.345999682,0,1,0
<id-number>,1,0.00049869,0.000322165,0.318912768,0,1,0
<id-number>,1,0.001987732,0.00064433,0.346580673,0,1,0
<id-number>,1,0.002899795,0.000483247,0.374864409,0,1,0
<id-number>,1,0.002437236,0.000322165,0.367827629,0,1,0
<id-number>,1,0.00024538,0.000483247,0.299232122,0,1,0
<id-number>,1,0.001132634,0.000483247,0.328227422,0,1,0
<id-number>,1,0.000372983,0.000322165,0.316532579,0,1,0
<id-number>,1,0.003517794,0.000805412,0.369407607,0,1,0
<id-number>,1,0.003259837,0.000805412,0.355229781,0,1,0
<id-number>,1,0.000791439,0.000322165,0.324358843,0,1,0
<id-number>,1,0.000749396,0.000322165,0.326737919,0,1,0
<id-number>,1,0.001863554,0.000322165,0.354477348,0,1,0
<id-number>,1,0.00065294,0.000322165,0.322517335,0,1,0
<id-number>,1,0.002970002,0.00064433,0.360210024,0,1,0
<id-number>,1,0.002145705,0.000322165,0.357361939,0,1,0
<id-number>,1,0.003457122,0.00257732,0.347202552,0,1,0
<id-number>,1,0.003117956,0.00064433,0.369870994,0,1,0
<id-number>,1,0.003352309,0.001127577,0.361345139,0,1,0
<id-number>,1,0.001763134,0.000322165,0.349436248,0,1,0
<id-number>,1,0.00205171,0.000483247,0.345999682,0,1,0
<id-number>,1,0.002725708,0.00064433,0.353950515,0,1,0
<id-number>,1,0.000306262,0.000322165,0.307662243,0,1,0
<id-number>,1,0.001511979,0.000322165,0.344421532,0,1,0
<id-number>,1,0.002952354,0.00128866,0.368287058,0,1,0
<id-number>,1,0.001238811,0.000322165,0.340313839,0,1,0
<id-number>,1,0.002256552,0.000483247,0.358873902,0,1,0
<id-number>,1,0.000985754,0.000322165,0.326600048,0,1,0
<id-number>,1,0.000681436,0.000322165,0.325193546,0,1,0
<id-number>,1,0.000662008,0.000483247,0.328662968,0,1,0
<id-number>,1,0.003545353,0.00064433,0.373575283,0,1,0
<id-number>,1,0.004188566,0.000805412,0.378901622,0,1,0
<id-number>,1,0.002327835,0.00064433,0.351718847,0,1,0
<id-number>,1,0.004547629,0.001610825,0.374841716,0,1,0
<id-number>,1,0.001666251,0.000322165,0.362551104,0,1,0
<id-number>,1,0.003021646,0.00064433,0.357588953,0,1,0
<id-number>,1,0.00269179,0.001610825,0.351479271,0,1,0
<id-number>,1,0.002136453,0.000483247,0.349752051,0,1,0
<id-number>,1,0.0019281,0.00064433,0.344498181,0,1,0
<id-number>,1,0.00089974,0.000483247,0.326686204,0,1,0
<id-number>,1,0.002649106,0.000483247,0.358126681,0,1,0
<id-number>,1,0.00269179,0.001610825,0.351479271,0,1,0
<id-number>,1,0.000709769,0.00064433,0.328279626,0,1,0
<id-number>,1,0.001385268,0.000322165,0.351319734,0,1,0
<id-number>,1,0.002052866,0.000805412,0.34927856,0,1,0
<id-number>,1,0.002369655,0.00128866,0.354741353,0,1,0
<id-number>,1,0.000882243,0.000322165,0.331851134,0,1,0
<id-number>,1,0.002758336,0.00064433,0.358002446,0,1,0
<id-number>,1,0.000343317,0.000322165,0.304844934,0,1,0
<id-number>,1,0.000540337,0.000322165,0.311641769,0,1,0
<id-number>,1,0.001066876,0.000805412,0.315484298,0,1,0
<id-number>,1,0.004663999,0.002255155,0.375728781,0,1,0
<id-number>,1,0.001510767,0.000322165,0.343218797,0,1,0
<id-number>,1,0.002024163,0.000483247,0.355127914,0,1,0
<id-number>,1,0.000371717,0.000483247,0.304215894,0,1,0
<id-number>,1,0.002921017,0.000966495,0.358416897,0,1,0
<id-number>,1,0.001053602,0.000322165,0.337016835,0,1,0
<id-number>,1,0.002106508,0.001449742,0.345709916,0,1,0
<id-number>,1,0.002321788,0.00064433,0.352078826,0,1,0
<id-number>,1,0.001357544,0.000483247,0.336302971,0,1,0
<id-number>,1,0.001889564,0.000483247,0.347689949,0,1,0
<id-number>,1,0.001365561,0.000322165,0.34236483,0,1,0
<id-number>,1,0.000895973,0.000322165,0.333029114,0,1,0
<id-number>,1,0.000602059,0.000322165,0.322466947,0,1,0
<id-number>,1,0.000273537,0.000805412,0.297164194,0,1,0
<id-number>,1,0.002981022,0.00064433,0.358728365,0,1,0
<id-number>,1,0.002834621,0.00064433,0.370158436,0,1,0
<id-number>,1,0.000343122,0.000322165,0.313043999,0,1,0
<id-number>,1,0.00016211,0.000322165,0.296495418,0,1,0
<id-number>,1,0.000257029,0.000322165,0.309693423,0,1,0
<id-number>,1,0.001300607,0.000483247,0.338472194,0,1,0
<id-number>,1,0.001440591,0.000322165,0.338324244,0,1,0
<id-number>,1,0.003259364,0.00064433,0.372026575,0,1,0
<id-number>,1,0.002324348,0.000483247,0.355413288,0,1,0
<id-number>,1,0.001207633,0.000483247,0.334902391,0,1,0
<id-number>,1,0.000527269,0.000322165,0.320696618,0,1,0
<id-number>,1,0.003936449,0.001771907,0.366629777,0,1,0
<id-number>,1,0.001069463,0.000322165,0.333513428,0,1,0
<id-number>,1,0.00153009,0.000322165,0.34119519,0,1,0
<id-number>,1,0.005089231,0.001127577,0.381916382,0,1,0
<id-number>,1,0.002955256,0.000483247,0.37561482,0,1,0
<id-number>,1,0.001163003,0.000322165,0.338694361,0,1,0
<id-number>,0.976344086,0.009926986,0.004993557,0.391156684,9.67E-07,1,0
<id-number>,0.963636364,0.005548212,0.001771907,0.372922808,5.46E-07,1,0
<id-number>,0.954545455,0.006293223,0.00193299,0.385722937,1.28E-06,1,0
<id-number>,0.952380952,0.004956169,0.001127577,0.377815017,3.94E-08,1,0
<id-number>,0.952380952,0.005679819,0.001127577,0.394521205,7.49E-07,1,0
<id-number>,0.952380952,0.005103037,0.001127577,0.380274538,2.33E-08,1,0
<id-number>,0.948717949,0.006786745,0.002094072,0.385242973,5.25E-07,1,0
<id-number>,0.945454545,0.005655107,0.001771907,0.383121539,4.01E-07,1,0
<id-number>,0.945454545,0.005822142,0.001771907,0.386348681,1.50E-06,1,0
<id-number>,0.933333333,0.002185605,0.000966495,0.344230059,3.56E-07,1,0
<id-number>,0.933333333,0.00424625,0.000966495,0.376208172,3.85E-09,1,0
<id-number>,0.933333333,0.003459662,0.000966495,0.365310343,1.60E-07,1,0
<id-number>,0.933333333,0.003100018,0.000966495,0.355617408,2.21E-08,1,0
<id-number>,0.933333333,0.003023133,0.000966495,0.352620177,9.36E-09,1,0
<id-number>,0.933333333,0.003575695,0.000966495,0.364407386,2.15E-07,1,0
<id-number>,0.933333333,0.003236001,0.000966495,0.35808526,1.89E-08,1,0
<id-number>,0.928571429,0.004111224,0.00128866,0.366152818,2.01E-08,1,0
<id-number>,0.927272727,0.004590575,0.001771907,0.380531607,7.18E-06,1,0
<id-number>,0.923809524,0.005326425,0.002416237,0.377884188,8.98E-07,1,0
<id-number>,0.916666667,0.004786285,0.001449742,0.383358736,2.10E-08,1,0
<id-number>,0.916666667,0.006260603,0.001449742,0.373575283,1.02E-07,1,0
<id-number>,0.911111111,0.004821438,0.001610825,0.374887105,6.47E-08,1,0
<id-number>,0.91025641,0.004816745,0.002094072,0.36956194,1.21E-06,1,0
<id-number>,0.904761905,0.002888444,0.001127577,0.347455828,4.76E-08,1,0
<id-number>,0.904761905,0.002346279,0.001127577,0.344689953,6.78E-08,1,0
<id-number>,0.904761905,0.001939133,0.001127577,0.349377098,4.30E-07,1,0
<id-number>,0.904761905,0.002783327,0.001127577,0.356764825,2.96E-06,1,0
<id-number>,0.9,0.003737486,0.000805412,0.36809002,8.33E-08,1,0
<id-number>,0.9,0.003806341,0.000805412,0.36449319,4.73E-08,1,0
<id-number>,0.9,0.003154688,0.000805412,0.369981496,7.65E-09,1,0
<id-number>,0.9,0.00214512,0.000805412,0.346348043,3.31E-07,1,0
<id-number>,0.9,0.003513102,0.000805412,0.373035141,1.11E-07,1,0
<id-number>,0.9,0.003219939,0.000805412,0.355637833,6.32E-08,1,0
<id-number>,0.9,0.004013992,0.000805412,0.370579347,2.19E-08,1,0
<id-number>,0.9,0.003158855,0.000805412,0.362254157,2.41E-06,1,0
<id-number>,0.9,0.002355866,0.000805412,0.350841992,4.11E-07,1,0
<id-number>,0.9,0.001822275,0.000805412,0.337108575,1.12E-08,1,0
<id-number>,0.9,0.002997407,0.000805412,0.369033334,2.67E-08,1,0
<id-number>,0.893145161,0.009228381,0.005154639,0.388652417,7.24E-06,1,0
<id-number>,0.892857143,0.005714766,0.00128866,0.375569255,1.23E-07,1,0
<id-number>,0.890909091,0.00348167,0.001771907,0.351001095,1.19E-07,1,0
<id-number>,0.888888889,0.004786621,0.001610825,0.380601777,4.79E-06,1,0
<id-number>,0.888888889,0.003558185,0.001449742,0.353546323,4.54E-07,1,0
<id-number>,0.878947368,0.00558207,0.003221649,0.363402213,1.15E-06,1,0
<id-number>,0.878947368,0.005865538,0.003221649,0.367849481,2.13E-06,1,0
<id-number>,0.872727273,0.001411416,0.001771907,0.338861178,1.02E-05,1,0
<id-number>,0.866666667,0.004028449,0.000966495,0.362360154,8.33E-08,1,0
<id-number>,0.866666667,0.002908054,0.000966495,0.351479271,4.90E-07,1,0
<id-number>,0.866666667,0.003714342,0.000966495,0.361218662,1.37E-07,1,0
<id-number>,0.866666667,0.002824656,0.000966495,0.353707889,5.17E-08,1,0
<id-number>,0.866666667,0.004513539,0.001610825,0.373125056,4.99E-07,1,0
<id-number>,0.866666667,0.003995588,0.001610825,0.364579034,1.52E-06,1,0
<id-number>,0.866666667,0.008105959,0.002416237,0.39182499,1.77E-06,1,0
<id-number>,0.861111111,0.005404993,0.001449742,0.380554994,1.37E-07,1,0
<id-number>,0.857142857,0.004137347,0.001127577,0.375068769,4.97E-06,1,0
<id-number>,0.857142857,0.003568497,0.001127577,0.358168111,3.51E-08,1,0
<id-number>,0.857142857,0.003900756,0.001127577,0.364150218,2.04E-07,1,0
<id-number>,0.857142857,0.003715436,0.00128866,0.373462624,2.31E-07,1,0
<id-number>,0.857142857,0.004429684,0.00128866,0.375114213,3.73E-07,1,0
<id-number>,0.857142857,0.002528379,0.00128866,0.340220347,8.08E-08,1,0
<id-number>,0.857142857,0.004839012,0.00128866,0.369011341,5.12E-07,1,0
<id-number>,0.857142857,0.003971136,0.00128866,0.362127043,7.03E-07,1,0
<id-number>,0.857142857,0.003791084,0.001127577,0.375934085,3.43E-08,1,0
<id-number>,0.857142857,0.004554311,0.00128866,0.374955208,1.52E-06,1,0
<id-number>,0.852049911,0.009780044,0.005476804,0.389092014,9.58E-07,1,0
<id-number>,0.848484848,0.007109594,0.00193299,0.388311195,3.41E-06,1,0
<id-number>,0.847619048,0.005061642,0.002416237,0.363829268,1.20E-06,1,0
<id-number>,0.844444444,0.002860818,0.001610825,0.349771808,2.64E-07,1,0
<id-number>,0.836363636,0.003843846,0.001771907,0.37082347,3.53E-06,1,0
<id-number>,0.836363636,0.005900384,0.001771907,0.38201063,2.28E-06,1,0
<id-number>,0.836363636,0.006598182,0.001771907,0.388116479,3.70E-06,1,0
<id-number>,0.833333333,0.003232441,0.00064433,0.371290418,2.76E-08,1,0
<id-number>,0.833333333,0.005781234,0.001449742,0.388530483,1.91E-06,1,0
<id-number>,0.833333333,0.00107951,0.00064433,0.32978325,1.14E-07,1,0
<id-number>,0.833333333,0.005641603,0.001449742,0.37938915,5.47E-07,1,0
<id-number>,0.833333333,0.006331522,0.001449742,0.39046603,5.83E-07,1,0
<id-number>,0.833333333,0.002090741,0.00064433,0.350088218,5.19E-09,1,0
<id-number>,0.833333333,0.003515876,0.00064433,0.375546477,4.95E-07,1,0
<id-number>,0.833333333,0.003463045,0.001449742,0.352158921,9.69E-07,1,0
<id-number>,0.833333333,0.003153617,0.00064433,0.365677099,8.20E-08,1,0
<id-number>,0.833333333,0.002346809,0.00064433,0.355617408,7.32E-08,1,0
<id-number>,0.833333333,0.003008891,0.00064433,0.362211776,4.31E-07,1,0
<id-number>,0.833333333,0.001949237,0.00064433,0.342592138,2.44E-08,1,0
<id-number>,0.833333333,0.001477923,0.00064433,0.333873089,7.53E-09,1,0
<id-number>,0.833333333,0.003172398,0.001449742,0.368593982,3.09E-07,1,0
<id-number>,0.833333333,0.003194117,0.00064433,0.375842811,3.17E-08,1,0
<id-number>,0.833333333,0.002147606,0.00064433,0.355576565,3.39E-08,1,0
<id-number>,0.833333333,0.002545227,0.00064433,0.350048635,3.21E-08,1,0
<id-number>,0.833333333,0.002843539,0.00064433,0.368177566,4.90E-07,1,0
<id-number>,0.833333333,0.004200939,0.001449742,0.372810543,1.74E-07,1,0
<id-number>,0.833333333,0.002553861,0.00064433,0.352559945,2.25E-07,1,0
<id-number>,0.833333333,0.002393658,0.001449742,0.354782004,1.55E-07,1,0
<id-number>,0.833333333,0.002066908,0.00064433,0.344881938,1.93E-08,1,0
<id-number>,0.833333333,0.002527603,0.00064433,0.356929347,1.66E-06,1,0
<id-number>,0.833333333,0.002939576,0.00064433,0.363189061,6.28E-07,1,0
<id-number>,0.833333333,0.002454397,0.00064433,0.347885292,2.72E-08,1,0
<id-number>,0.833333333,0.001207299,0.00064433,0.330858152,3.23E-07,1,0
<id-number>,0.833333333,0.002449867,0.00064433,0.354152958,4.39E-07,1,0
<id-number>,0.833333333,0.001684624,0.00064433,0.342876699,7.74E-08,1,0
<id-number>,0.833333333,0.002227158,0.00064433,0.356497801,8.31E-08,1,0
<id-number>,0.830882353,0.00747089,0.002738402,0.394269997,4.60E-06,1,0
<id-number>,0.824175824,0.006774539,0.002255155,0.372004224,4.44E-07,1,0
<id-number>,0.822222222,0.007658926,0.001610825,0.400388639,3.35E-07,1,0
<id-number>,0.822222222,0.001880457,0.001610825,0.334848059,7.59E-07,1,0
<id-number>,0.821428571,0.0034142,0.00128866,0.361408411,2.30E-07,1,0
<id-number>,0.821428571,0.003553788,0.00128866,0.360608602,3.41E-06,1,0
<id-number>,0.821428571,0.002857045,0.00128866,0.354599147,6.17E-07,1,0
<id-number>,0.821428571,0.004773306,0.00128866,0.380227836,1.33E-06,1,0
<id-number>,0.821428571,0.005502585,0.00128866,0.384501385,5.08E-06,1,0
<id-number>,0.821428571,0.005649754,0.00128866,0.383691307,3.23E-06,1,0
<id-number>,0.821052632,0.005258202,0.003221649,0.36297616,3.16E-06,1,0
<id-number>,0.818181818,0.005649882,0.001771907,0.372183104,1.33E-05,1,0
<id-number>,0.818181818,0.005715828,0.00193299,0.378045687,3.47E-06,1,0
<id-number>,0.818181818,0.004673325,0.001771907,0.377124691,7.63E-06,1,0
<id-number>,0.816666667,0.009370762,0.00257732,0.396212587,2.75E-06,1,0
<id-number>,0.816176471,0.003728443,0.002738402,0.352780897,4.09E-07,1,0
<id-number>,0.80952381,0.002976292,0.001127577,0.36673835,9.43E-08,1,0
<id-number>,0.80952381,0.003099575,0.001127577,0.369517832,9.87E-08,1,0
<id-number>,0.80952381,0.004247978,0.001127577,0.376116765,3.82E-06,1,0
<id-number>,0.80952381,0.002912209,0.001127577,0.349890394,1.26E-07,1,0
<id-number>,0.80952381,0.003377217,0.001127577,0.361134393,5.01E-08,1,0
<id-number>,0.80952381,0.003541108,0.001127577,0.370202697,2.13E-07,1,0
<id-number>,0.80952381,0.005880877,0.001127577,0.388603634,2.35E-06,1,0
<id-number>,0.80952381,0.004341699,0.001127577,0.374049191,1.75E-07,1,0
<id-number>,0.80952381,0.004011962,0.001127577,0.373733119,7.46E-08,1,0
<id-number>,0.80952381,0.004974483,0.001127577,0.379575204,1.18E-06,1,0
<id-number>,0.805555556,0.004488565,0.001449742,0.366846988,3.20E-06,1,0
<id-number>,0.805555556,0.004988757,0.001449742,0.378762559,7.39E-07,1,0
<id-number>,0.803030303,0.007555044,0.00193299,0.391082569,3.34E-06,1,0
<id-number>,0.802197802,0.006194755,0.002255155,0.379528674,1.81E-06,1,0
<id-number>,0.8,0.005390765,0.001771907,0.384191246,4.56E-06,1,0
<id-number>,0.8,0.00277285,0.000805412,0.351978758,5.86E-07,1,0
<id-number>,0.8,0.003517825,0.000966495,0.362487432,3.28E-07,1,0
<id-number>,0.8,0.00404158,0.000805412,0.38165744,5.03E-07,1,0
<id-number>,0.8,0.004871808,0.000966495,0.384931637,2.31E-06,1,0
<id-number>,0.8,0.003842475,0.000966495,0.374819026,1.34E-07,1,0
<id-number>,0.8,0.002401395,0.000805412,0.364235901,1.12E-07,1,0
<id-number>,0.8,0.003715782,0.000805412,0.37929619,2.11E-07,1,0
<id-number>,0.8,0.002130314,0.000805412,0.342516335,6.21E-08,1,0
<id-number>,0.8,0.002269013,0.000805412,0.350226827,1.63E-06,1,0
<id-number>,0.8,0.002673514,0.000805412,0.3554745,1.70E-06,1,0
<id-number>,0.8,0.002434154,0.000805412,0.365288792,8.75E-07,1,0
<id-number>,0.8,0.006451084,0.001610825,0.378484738,7.00E-07,1,0
<id-number>,0.8,0.005240105,0.000966495,0.385266943,1.00E-06,1,0
<id-number>,0.8,0.003174151,0.000966495,0.35657992,2.22E-06,1,0
<id-number>,0.8,0.003684258,0.000805412,0.374139596,5.66E-07,1,0
<id-number>,0.8,0.004481033,0.000966495,0.382340865,2.22E-07,1,0
<id-number>,0.8,0.003596012,0.000966495,0.362021183,2.60E-07,1,0
<id-number>,0.8,0.004177676,0.000966495,0.378577299,6.11E-06,1,0
<id-number>,0.8,0.004040419,0.000966495,0.374320536,3.16E-07,1,0
<id-number>,0.8,0.003281169,0.000805412,0.375296097,4.54E-08,1,0
<id-number>,0.8,0.003488121,0.000805412,0.365958056,4.14E-08,1,0
<id-number>,0.8,0.00453654,0.000966495,0.381398849,5.44E-07,1,0
<id-number>,0.8,0.001523421,0.000805412,0.334902391,2.47E-08,1,0
<id-number>,0.8,0.002607782,0.000805412,0.353022253,5.22E-07,1,0
<id-number>,0.8,0.002286375,0.000805412,0.344728333,4.78E-08,1,0
<id-number>,0.8,0.001127218,0.000805412,0.332242867,5.27E-06,1,0
<id-number>,0.8,0.00260046,0.000966495,0.344574864,8.25E-08,1,0
<id-number>,0.8,0.004521981,0.000805412,0.383406211,2.44E-07,1,0
<id-number>,0.8,0.003205765,0.000805412,0.360356766,2.05E-07,1,0
<id-number>,0.8,0.002659626,0.001610825,0.345305059,3.42E-06,1,0
<id-number>,0.8,0.004845834,0.000805412,0.389385631,4.16E-07,1,0
<id-number>,0.8,0.003168971,0.000805412,0.362954883,5.33E-07,1,0
<id-number>,0.8,0.003103935,0.000966495,0.353465596,1.44E-07,1,0
<id-number>,0.8,0.002408955,0.000805412,0.35629267,1.87E-07,1,0
<id-number>,0.8,0.001719133,0.000805412,0.341383301,1.97E-07,1,0
<id-number>,0.8,0.003332752,0.000966495,0.362806018,3.39E-07,1,0
<id-number>,0.8,0.002160194,0.000805412,0.348570722,5.10E-07,1,0
<id-number>,0.8,0.002982238,0.000966495,0.355515319,9.43E-08,1,0
<id-number>,0.8,0.00597583,0.001771907,0.377446529,9.56E-07,1,0
<id-number>,0.798412698,0.012426583,0.005798969,0.397484293,7.16E-06,1,0
<id-number>,0.794871795,0.005240209,0.002094072,0.381610397,9.15E-06,1,0
<id-number>,0.787878788,0.003627278,0.00193299,0.35169887,7.07E-07,1,0
<id-number>,0.787878788,0.003757835,0.00193299,0.351100607,1.25E-06,1,0
<id-number>,0.787878788,0.006399629,0.00193299,0.382317258,1.37E-06,1,0
<id-number>,0.786764706,0.008409859,0.002738402,0.38300305,2.82E-06,1,0
<id-number>,0.785714286,0.002616878,0.00128866,0.349653301,1.11E-06,1,0
<id-number>,0.785714286,0.002983123,0.00128866,0.354213735,2.40E-07,1,1
<id-number>,0.785714286,0.005079763,0.00128866,0.368550105,3.92E-06,1,0
<id-number>,0.785714286,0.004356483,0.00128866,0.370756859,2.44E-06,1,0
<id-number>,0.785714286,0.005231116,0.00128866,0.383857809,1.59E-06,1,0
<id-number>,0.785714286,0.005419717,0.00128866,0.374909803,1.94E-07,1,0
<id-number>,0.785714286,0.002688759,0.00128866,0.358936311,3.34E-07,1,0
<id-number>,0.785714286,0.006192431,0.00128866,0.389189837,2.41E-06,1,0
<id-number>,0.785714286,0.003164709,0.00128866,0.368374699,4.18E-07,1,0
<id-number>,0.785714286,0.003030151,0.00128866,0.358624482,2.94E-07,1,0
<id-number>,0.780952381,0.006743249,0.002416237,0.373327524,8.80E-07,1,0
<id-number>,0.78021978,0.005013402,0.002255155,0.375500928,1.12E-06,1,0
<id-number>,0.777777778,0.006324847,0.001610825,0.387849064,1.83E-06,1,0
<id-number>,0.777777778,0.00297062,0.001610825,0.345074137,4.43E-07,1,0
<id-number>,0.777777778,0.005279142,0.001610825,0.381845727,3.75E-07,1,0
<id-number>,0.777777778,0.008481168,0.001610825,0.404151838,5.72E-06,1,0
<id-number>,0.777777778,0.005682808,0.001449742,0.384119746,9.53E-07,1,0
<id-number>,0.777777778,0.004157625,0.001449742,0.358894703,3.35E-07,1,0
<id-number>,0.775,0.007515766,0.00257732,0.385506805,6.26E-06,1,0
<id-number>,0.772058824,0.01078332,0.002738402,0.401400902,2.91E-06,1,0
<id-number>,0.769230769,0.006212244,0.002094072,0.386710611,3.35E-06,1,0
<id-number>,0.769230769,0.005858195,0.002094072,0.382057772,1.65E-06,1,0
<id-number>,0.769230769,0.00428453,0.002255155,0.364965832,6.27E-07,1,0
<id-number>,0.766666667,0.007206799,0.003382732,0.38255346,1.51E-05,1,0
<id-number>,0.761904762,0.003973567,0.001127577,0.375318845,4.45E-07,1,0
<id-number>,0.761904762,0.002422133,0.001127577,0.363893413,5.36E-08,1,0
<id-number>,0.761904762,0.003638766,0.001127577,0.371156885,2.57E-06,1,0
<id-number>,0.761904762,0.006865909,0.002416237,0.374230044,2.44E-06,1,0
<id-number>,0.761904762,0.003136508,0.001127577,0.367478357,1.13E-06,1,0
<id-number>,0.761904762,0.003804501,0.001127577,0.374388434,3.36E-07,1,0
<id-number>,0.761904762,0.006778403,0.002416237,0.382908312,2.46E-06,1,0
<id-number>,0.761904762,0.004422811,0.001127577,0.379063992,2.23E-06,1,0
<id-number>,0.761904762,0.002465933,0.001127577,0.34415353,1.51E-07,1,0
<id-number>,0.761904762,0.004179964,0.001127577,0.369606059,5.74E-07,1,0
<id-number>,0.761904762,0.002512159,0.001127577,0.344134403,2.42E-07,1,0
<id-number>,0.761904762,0.004167408,0.001127577,0.364600501,1.16E-05,1,0
<id-number>,0.761904762,0.001738915,0.001127577,0.334450163,7.87E-07,1,0
<id-number>,0.761904762,0.004004446,0.001127577,0.365159539,1.08E-06,1,0
<id-number>,0.761904762,0.004274228,0.001127577,0.376620054,2.79E-07,1,0
<id-number>,0.760869565,0.011207368,0.003865979,0.398097615,3.21E-06,1,0
<id-number>,0.758730159,0.009746658,0.005798969,0.38899424,7.74E-06,1,0
<id-number>,0.758241758,0.007997218,0.002255155,0.390539912,3.38E-06,1,0
<id-number>,0.757575758,0.005370353,0.00193299,0.377953385,1.84E-06,1,0
<id-number>,0.756410256,0.006194661,0.002094072,0.386035555,3.84E-06,1,0
<id-number>,0.755555556,0.004033964,0.001610825,0.354396194,6.97E-07,1,0
<id-number>,0.755555556,0.011340063,0.005798969,0.397203817,1.68E-05,1,0
<id-number>,0.755555556,0.004198411,0.001610825,0.357382564,3.34E-07,1,0
<id-number>,0.755555556,0.005268092,0.001610825,0.378461604,1.15E-06,1,0
<id-number>,0.755555556,0.003740829,0.001610825,0.359207003,5.59E-07,1,0
<id-number>,0.754385965,0.004446027,0.003060567,0.356108253,1.61E-06,1,0
<id-number>,0.752380952,0.005119033,0.002416237,0.369738479,3.55E-06,1,0
<id-number>,0.75,0.004457935,0.002738402,0.371557774,1.78E-06,1,0
<id-number>,0.75,0.005311463,0.00128866,0.380601777,1.01E-05,1,0
<id-number>,0.75,0.004486551,0.00128866,0.37648266,1.15E-06,1,0
<id-number>,0.75,0.004204789,0.001449742,0.358105969,4.36E-07,1,0
<id-number>,0.75,0.003639783,0.00128866,0.360713638,1.88E-05,1,0
<id-number>,0.75,0.003487543,0.00128866,0.358769935,4.10E-06,1,0
<id-number>,0.75,0.004352766,0.001449742,0.362848538,2.90E-07,1,0
<id-number>,0.75,0.002595841,0.00128866,0.355985415,1.14E-06,1,0
<id-number>,0.75,0.002818512,0.00128866,0.351858752,4.18E-06,1,0
<id-number>,0.75,0.003818807,0.00128866,0.373936247,2.61E-06,1,0
<id-number>,0.75,0.004261411,0.001449742,0.361978856,4.37E-07,1,0
<id-number>,0.747252747,0.006390835,0.002255155,0.38428662,7.01E-06,1,0
<id-number>,0.745454545,0.006378159,0.001771907,0.384812026,5.59E-07,1,0
<id-number>,0.745454545,0.005458047,0.001771907,0.379180056,7.31E-06,1,0
<id-number>,0.745098039,0.006533903,0.002899485,0.385963368,6.82E-06,1,0
<id-number>,0.742857143,0.004173613,0.002416237,0.36938557,8.88E-07,1,0
<id-number>,0.736263736,0.004318656,0.002255155,0.356210683,1.81E-06,1,0
<id-number>,0.733333333,0.003609207,0.00257732,0.36912133,1.98E-05,1,0
<id-number>,0.733333333,0.004126919,0.001610825,0.374705616,7.37E-06,1,0
<id-number>,0.733333333,0.003468825,0.001610825,0.357961054,3.36E-06,1,0
<id-number>,0.733333333,0.002876529,0.000966495,0.351140428,1.61E-07,1,0
<id-number>,0.733333333,0.001640688,0.000966495,0.343637844,4.87E-07,1,0
<id-number>,0.733333333,0.003736963,0.001610825,0.358209552,6.42E-07,1,0
<id-number>,0.733333333,0.005508711,0.001610825,0.384859861,1.14E-06,1,0
<id-number>,0.733333333,0.00226632,0.000966495,0.348708133,3.54E-06,1,0
<id-number>,0.733333333,0.004395085,0.002416237,0.372631059,2.28E-06,1,0
<id-number>,0.733333333,0.001653388,0.000966495,0.335919834,8.17E-07,1,0
<id-number>,0.733333333,0.003240738,0.000966495,0.376093921,1.66E-06,1,0
<id-number>,0.733333333,0.00416972,0.000966495,0.379575204,3.71E-07,1,0
<id-number>,0.733333333,0.003218001,0.000966495,0.359352928,6.03E-08,1,0
<id-number>,0.733333333,0.003797916,0.000966495,0.377838071,1.15E-06,1,0
<id-number>,0.733333333,0.003767601,0.000966495,0.374479003,3.27E-07,1,0
<id-number>,0.733333333,0.003622022,0.000966495,0.35958248,2.48E-07,1,0
<id-number>,0.733333333,0.00358264,0.000966495,0.362254157,8.11E-07,1,0
<id-number>,0.733333333,0.004218792,0.000966495,0.380367978,6.32E-06,1,0
<id-number>,0.733333333,0.003321325,0.000966495,0.36008434,1.64E-07,1,0
<id-number>,0.733333333,0.002351809,0.000966495,0.364000371,1.67E-07,1,0
<id-number>,0.732026144,0.006004368,0.002899485,0.381375358,5.07E-06,1,0
<id-number>,0.727272727,0.005839218,0.001771907,0.383358736,1.97E-06,1,0
<id-number>,0.727272727,0.004995943,0.00193299,0.37648266,6.46E-07,1,0
<id-number>,0.727272727,0.004002075,0.001771907,0.363914799,9.03E-07,1,0
<id-number>,0.727272727,0.005681842,0.001771907,0.379249728,3.23E-07,1,0
<id-number>,0.725274725,0.004313085,0.002255155,0.367282182,3.36E-06,1,0
<id-number>,0.725146199,0.007033357,0.003060567,0.373372546,2.43E-06,1,0
<id-number>,0.723809524,0.009578889,0.002416237,0.399819869,2.15E-06,1,0
<id-number>,0.722222222,0.006712425,0.001449742,0.39281928,9.07E-07,1,0
<id-number>,0.722222222,0.00336314,0.001449742,0.360000599,1.78E-06,1,0
<id-number>,0.722222222,0.004734147,0.001449742,0.379551938,1.83E-06,1,0
<id-number>,0.722222222,0.005376785,0.001449742,0.384405904,7.61E-06,1,0
